DATE,Hour,Temperature,Aniket_Thopte
25-Sep-06,7,71.04,1008004
25-Sep-06,8,71.36,1084975
25-Sep-06,9,75.88,1165820
25-Sep-06,10,80.48,1368760
25-Sep-06,11,83.12,1550745
25-Sep-06,12,85.6,1789559
25-Sep-06,13,87.04,1948612
25-Sep-06,14,87.64,2039806
25-Sep-06,15,88,2123059
25-Sep-06,16,88.04,2216497
25-Sep-06,17,87.32,2195990
25-Sep-06,18,85.88,2172942
25-Sep-06,19,83.32,2056606
25-Sep-06,20,80.4,1867296
25-Sep-06,21,78.6,1800473
25-Sep-06,22,77.32,1680046
25-Sep-06,23,76.48,1493039
25-Sep-06,24,75.52,1267198
26-Sep-06,1,74.92,1115635
26-Sep-06,2,74.04,1006465
26-Sep-06,3,73.2,922387
26-Sep-06,4,73.08,898695
26-Sep-06,5,72.48,876943
26-Sep-06,6,72,925067
26-Sep-06,7,71.6,1033404
26-Sep-06,8,71.76,1098499
26-Sep-06,9,74,1129684
26-Sep-06,10,77.08,1238737
26-Sep-06,11,80.44,1401927
26-Sep-06,12,82.56,1547078
26-Sep-06,13,83.72,1682388
26-Sep-06,14,84.76,1833819
26-Sep-06,15,85.24,1926379
26-Sep-06,16,85.56,2013571
26-Sep-06,17,85.04,2070548
26-Sep-06,18,83.72,2013235
26-Sep-06,19,80.68,1840473
26-Sep-06,20,77.68,1637627
26-Sep-06,21,75.76,1612094
26-Sep-06,22,74.04,1478807
26-Sep-06,23,73.32,1332973
26-Sep-06,24,72.52,1145907
27-Sep-06,1,71.72,984058
27-Sep-06,2,70.64,877534
27-Sep-06,3,69.88,812196
27-Sep-06,4,69.12,772206
27-Sep-06,5,68.6,774600
27-Sep-06,6,68.2,833831
27-Sep-06,7,67.84,962739
27-Sep-06,8,68.04,1010531
27-Sep-06,9,70.84,1063696
27-Sep-06,10,74.6,1159078
27-Sep-06,11,78.32,1268631
27-Sep-06,12,80.88,1445424
27-Sep-06,13,82.12,1576828
27-Sep-06,14,83.36,1666485
27-Sep-06,15,83.84,1796366
27-Sep-06,16,84.64,1901406
27-Sep-06,17,84.76,2042706
27-Sep-06,18,83.2,2021904
27-Sep-06,19,80.24,1796771
27-Sep-06,20,76.08,1601693
27-Sep-06,21,72.88,1517218
27-Sep-06,22,71.32,1373270
27-Sep-06,23,69.64,1171212
27-Sep-06,24,68.12,955948
28-Sep-06,1,67.12,815947
28-Sep-06,2,65.96,751780
28-Sep-06,3,65.08,708854
28-Sep-06,4,65.08,706810
28-Sep-06,5,64.2,717314
28-Sep-06,6,63.8,778549
28-Sep-06,7,63.08,945800
28-Sep-06,8,63.88,1028760
28-Sep-06,9,68.16,1034076
28-Sep-06,10,73.64,1111953
28-Sep-06,11,78.12,1264795
28-Sep-06,12,81.24,1472047
28-Sep-06,13,82.96,1634915
28-Sep-06,14,84.04,1765408
28-Sep-06,15,84.44,1880449
28-Sep-06,16,84.48,1910886
28-Sep-06,17,83.76,1960818
28-Sep-06,18,82.4,1970131
28-Sep-06,19,79.4,1739635
28-Sep-06,20,75.68,1594104
28-Sep-06,21,73.52,1537609
28-Sep-06,22,71.48,1379975
28-Sep-06,23,70.56,1222720
28-Sep-06,24,68.84,975369
29-Sep-06,1,67.6,819013
29-Sep-06,2,67.28,784404
29-Sep-06,3,66.76,727618
29-Sep-06,4,66.16,722599
29-Sep-06,5,65.16,727822
29-Sep-06,6,64.64,818355
29-Sep-06,7,64.24,922305
29-Sep-06,8,65,996261
29-Sep-06,9,69.64,1034935
29-Sep-06,10,74.32,1144306
29-Sep-06,11,77.64,1229250
29-Sep-06,12,80.12,1385588
29-Sep-06,13,81.96,1556910
29-Sep-06,14,82.88,1682017
29-Sep-06,15,83.52,1761173
29-Sep-06,16,83.96,1902935
29-Sep-06,17,83.56,1919268
29-Sep-06,18,81.88,1888358
29-Sep-06,19,79.28,1736582
29-Sep-06,20,74.96,1563225
29-Sep-06,21,72.6,1503546
29-Sep-06,22,71.12,1349669
29-Sep-06,23,69.2,1144304
29-Sep-06,24,68.04,948537
30-Sep-06,1,67.56,820118
30-Sep-06,2,66.04,754316
30-Sep-06,3,65.08,708854
30-Sep-06,4,64.68,700237
30-Sep-06,5,64,711653
30-Sep-06,6,62.84,782468
30-Sep-06,7,62.04,915034
30-Sep-06,8,62.56,1031373
30-Sep-06,9,68.36,1025848
30-Sep-06,10,74.32,1144306
30-Sep-06,11,78.92,1296204
30-Sep-06,12,81.08,1462932
30-Sep-06,13,82.64,1587921
30-Sep-06,14,84.08,1774101
30-Sep-06,15,84.92,1935092
30-Sep-06,16,85.16,1971398
30-Sep-06,17,84.76,2042706
30-Sep-06,18,83.56,1988023
30-Sep-06,19,80.08,1791341
30-Sep-06,20,75.68,1594104
30-Sep-06,21,73.12,1521600
30-Sep-06,22,72,1404107
30-Sep-06,23,70.48,1209065
30-Sep-06,24,69,982715
1-Oct-06,1,67.4,811990
1-Oct-06,2,66.44,764385
1-Oct-06,3,65.36,714332
1-Oct-06,4,64.64,697287
1-Oct-06,5,64.32,719404
1-Oct-06,6,63.84,782439
1-Oct-06,7,64.4,915927
1-Oct-06,8,64.88,1004787
1-Oct-06,9,69.96,1039878
1-Oct-06,10,76.2,1203265
1-Oct-06,11,80.84,1441165
1-Oct-06,12,83.44,1624206
1-Oct-06,13,85.64,1864807
1-Oct-06,14,86.8,1992742
1-Oct-06,15,87.64,2125187
1-Oct-06,16,87.96,2216705
1-Oct-06,17,87.28,2194567
1-Oct-06,18,86,2191555
1-Oct-06,19,82.84,2045841
1-Oct-06,20,78.24,1733312
1-Oct-06,21,75.76,1612094
1-Oct-06,22,74.44,1524842
1-Oct-06,23,73.56,1341942
1-Oct-06,24,72.2,1138548
2-Oct-06,1,70.96,957546
2-Oct-06,2,69.76,841921
2-Oct-06,3,68.56,780339
2-Oct-06,4,68.4,772168
2-Oct-06,5,68.08,778571
2-Oct-06,6,67.28,817413
2-Oct-06,7,66.8,954234
2-Oct-06,8,67.56,995603
2-Oct-06,9,73.2,1102237
2-Oct-06,10,79.28,1318299
2-Oct-06,11,82.88,1531404
2-Oct-06,12,85.4,1795485
2-Oct-06,13,86.8,1946031
2-Oct-06,14,87.44,2050947
2-Oct-06,15,88.24,2146483
2-Oct-06,16,88,2219182
2-Oct-06,17,87.4,2204735
2-Oct-06,18,85.96,2194567
2-Oct-06,19,82.6,2030749
2-Oct-06,20,79.68,1818304
2-Oct-06,21,78.08,1789663
2-Oct-06,22,76.96,1666994
2-Oct-06,23,75.52,1414959
2-Oct-06,24,74.16,1222915
3-Oct-06,1,73.04,1033117
3-Oct-06,2,71.88,914878
3-Oct-06,3,71.56,888851
3-Oct-06,4,70.92,844791
3-Oct-06,5,70.64,835417
3-Oct-06,6,70.16,873742
3-Oct-06,7,70.04,992613
3-Oct-06,8,71,1076532
3-Oct-06,9,75.28,1141845
3-Oct-06,10,79.8,1326546
3-Oct-06,11,82.16,1480281
3-Oct-06,12,83.88,1643374
3-Oct-06,13,85.2,1827206
3-Oct-06,14,85.56,1897270
3-Oct-06,15,86.28,2025266
3-Oct-06,16,84.8,1918353
3-Oct-06,17,84.92,2047891
3-Oct-06,18,83.6,2003674
3-Oct-06,19,80.96,1865012
3-Oct-06,20,78.76,1779316
3-Oct-06,21,77.2,1634246
3-Oct-06,22,76.28,1590627
3-Oct-06,23,75.04,1393885
3-Oct-06,24,74.56,1223193
4-Oct-06,1,73.72,1080673
4-Oct-06,2,73,955477
4-Oct-06,3,71.72,893043
4-Oct-06,4,70.56,833370
4-Oct-06,5,70,826825
4-Oct-06,6,69,853674
4-Oct-06,7,68.4,984205
4-Oct-06,8,68.56,1018227
4-Oct-06,9,73.64,1124933
4-Oct-06,10,78.24,1264741
4-Oct-06,11,81.48,1477467
4-Oct-06,12,83.28,1607538
4-Oct-06,13,84.52,1734098
4-Oct-06,14,85.28,1909431
4-Oct-06,15,85.72,1985041
4-Oct-06,16,85.6,2013571
4-Oct-06,17,85.16,2066487
4-Oct-06,18,83.8,2028379
4-Oct-06,19,80.96,1865012
4-Oct-06,20,77.52,1624755
4-Oct-06,21,75.88,1622536
4-Oct-06,22,74.04,1478807
4-Oct-06,23,72.76,1308152
4-Oct-06,24,71.72,1120738
5-Oct-06,1,70.6,940649
5-Oct-06,2,70,849968
5-Oct-06,3,69.28,801268
5-Oct-06,4,69,773437
5-Oct-06,5,68.68,775939
5-Oct-06,6,68.6,836897
5-Oct-06,7,68.2,970432
5-Oct-06,8,68.4,1004804
5-Oct-06,9,73.08,1095986
5-Oct-06,10,78.16,1262391
5-Oct-06,11,81.52,1475370
5-Oct-06,12,83.8,1639246
5-Oct-06,13,85.12,1828649
5-Oct-06,14,86.28,1981078
5-Oct-06,15,86.56,2027163
5-Oct-06,16,86.32,2092202
5-Oct-06,17,86.16,2127667
5-Oct-06,18,84.64,2062743
5-Oct-06,19,81.32,1918977
5-Oct-06,20,77.04,1639324
5-Oct-06,21,74.84,1575748
5-Oct-06,22,73.2,1452314
5-Oct-06,23,71.56,1240673
5-Oct-06,24,70,1040373
6-Oct-06,1,68.56,850752
6-Oct-06,2,66.96,779291
6-Oct-06,3,66.64,727757
6-Oct-06,4,65.88,718666
6-Oct-06,5,65,718443
6-Oct-06,6,64.68,804719
6-Oct-06,7,64.36,917282
6-Oct-06,8,64.96,996261
6-Oct-06,9,70.88,1063696
6-Oct-06,10,77.04,1238737
6-Oct-06,11,81.28,1466349
6-Oct-06,12,83.52,1625782
6-Oct-06,13,85.52,1857358
6-Oct-06,14,86.44,1984124
6-Oct-06,15,87.24,2095481
6-Oct-06,16,87.36,2151723
6-Oct-06,17,86.36,2128970
6-Oct-06,18,84.84,2088213
6-Oct-06,19,81.08,1882958
6-Oct-06,20,77.8,1650751
6-Oct-06,21,76.04,1645106
6-Oct-06,22,74.04,1478807
6-Oct-06,23,73.16,1335224
6-Oct-06,24,72.04,1134837
7-Oct-06,1,70.4,930834
7-Oct-06,2,69.28,815690
7-Oct-06,3,68.44,770371
7-Oct-06,4,67.12,736357
7-Oct-06,5,66.72,745570
7-Oct-06,6,66.4,813621
7-Oct-06,7,66,957835
7-Oct-06,8,66.16,977655
7-Oct-06,9,69.2,1028559
7-Oct-06,10,73.36,1092501
7-Oct-06,11,76.96,1202858
7-Oct-06,12,79.4,1321581
7-Oct-06,13,81.6,1523515
7-Oct-06,14,82.96,1690260
7-Oct-06,15,84.04,1811581
7-Oct-06,16,83.76,1851272
7-Oct-06,17,83.48,1922887
7-Oct-06,18,82.16,1917436
7-Oct-06,19,79,1733848
7-Oct-06,20,74.88,1548542
7-Oct-06,21,73.12,1521600
7-Oct-06,22,71.88,1400186
7-Oct-06,23,70.84,1238152
7-Oct-06,24,69.84,1035221
8-Oct-06,1,68.68,856201
8-Oct-06,2,67.36,784384
8-Oct-06,3,66.36,729818
8-Oct-06,4,65.28,713169
8-Oct-06,5,64.28,720023
8-Oct-06,6,63.92,800531
8-Oct-06,7,63.12,945800
8-Oct-06,8,63.04,1047696
8-Oct-06,9,65.68,1037693
8-Oct-06,10,69.4,1057575
8-Oct-06,11,73.28,1113346
8-Oct-06,12,75.8,1158358
8-Oct-06,13,78.2,1249692
8-Oct-06,14,79.44,1331051
8-Oct-06,15,79.76,1362869
8-Oct-06,16,80.12,1480418
8-Oct-06,17,79.68,1609228
8-Oct-06,18,78.44,1597677
8-Oct-06,19,75.2,1492890
8-Oct-06,20,71.84,1432852
8-Oct-06,21,69.88,1360757
8-Oct-06,22,68.12,1236350
8-Oct-06,23,66.6,1079394
8-Oct-06,24,64.64,888510
9-Oct-06,1,63.16,771281
9-Oct-06,2,61.24,745556
9-Oct-06,3,60.64,718062
9-Oct-06,4,59.84,718888
9-Oct-06,5,58.92,761459
9-Oct-06,6,58.64,851208
9-Oct-06,7,58.44,1001771
9-Oct-06,8,58.96,1109554
9-Oct-06,9,63,1056008
9-Oct-06,10,68,1091810
9-Oct-06,11,71.8,1091954
9-Oct-06,12,74.36,1125994
9-Oct-06,13,76.36,1187425
9-Oct-06,14,77.64,1211867
9-Oct-06,15,78.68,1296341
9-Oct-06,16,79.8,1441816
9-Oct-06,17,78.8,1482575
9-Oct-06,18,78.16,1581707
9-Oct-06,19,75.04,1491168
9-Oct-06,20,71.48,1422845
9-Oct-06,21,69.64,1362821
9-Oct-06,22,67.92,1234187
9-Oct-06,23,66.24,1066199
9-Oct-06,24,65.12,888309
10-Oct-06,1,64.08,769795
10-Oct-06,2,62.96,722045
10-Oct-06,3,62.12,694799
10-Oct-06,4,61.56,702245
10-Oct-06,5,60.72,720545
10-Oct-06,6,60.04,822187
10-Oct-06,7,59.36,995018
10-Oct-06,8,60.04,1073574
10-Oct-06,9,64.52,1074776
10-Oct-06,10,69.96,1061077
10-Oct-06,11,73.92,1117674
10-Oct-06,12,76.4,1154596
10-Oct-06,13,78.12,1248294
10-Oct-06,14,79.2,1305582
10-Oct-06,15,80.12,1441227
10-Oct-06,16,80.8,1574967
10-Oct-06,17,80.08,1649329
10-Oct-06,18,79.12,1623292
10-Oct-06,19,75.72,1550409
10-Oct-06,20,72.16,1429743
10-Oct-06,21,69.76,1365037
10-Oct-06,22,68.64,1253490
10-Oct-06,23,66.92,1070277
10-Oct-06,24,65.92,910274
11-Oct-06,1,64.68,776053
11-Oct-06,2,63.92,722648
11-Oct-06,3,63.2,692525
11-Oct-06,4,62.72,683723
11-Oct-06,5,62.44,693992
11-Oct-06,6,62.12,774621
11-Oct-06,7,62,912711
11-Oct-06,8,62.56,1031373
11-Oct-06,9,66.32,1031242
11-Oct-06,10,70.76,1067270
11-Oct-06,11,75.72,1156039
11-Oct-06,12,78.72,1260493
11-Oct-06,13,80.24,1417164
11-Oct-06,14,81.84,1597086
11-Oct-06,15,82.52,1712032
11-Oct-06,16,82.64,1794497
11-Oct-06,17,82.76,1910953
11-Oct-06,18,81.6,1863056
11-Oct-06,19,78.56,1706974
11-Oct-06,20,75.08,1550496
11-Oct-06,21,73.24,1523001
11-Oct-06,22,72,1404107
11-Oct-06,23,71.32,1250745
11-Oct-06,24,70.76,1062784
12-Oct-06,1,69.56,883655
12-Oct-06,2,69.52,830429
12-Oct-06,3,68.84,804003
12-Oct-06,4,69.12,772206
12-Oct-06,5,68.88,773573
12-Oct-06,6,68.84,846890
12-Oct-06,7,68.36,982298
12-Oct-06,8,68.8,1022891
12-Oct-06,9,72.28,1065042
12-Oct-06,10,75.92,1173018
12-Oct-06,11,79.28,1317593
12-Oct-06,12,81.8,1510758
12-Oct-06,13,83.24,1641106
12-Oct-06,14,84.76,1833819
12-Oct-06,15,85.16,1919023
12-Oct-06,16,85.24,1989036
12-Oct-06,17,85.68,2130085
12-Oct-06,18,83.88,2026706
12-Oct-06,19,79.72,1779641
12-Oct-06,20,74.96,1563225
12-Oct-06,21,72.76,1508477
12-Oct-06,22,71.16,1360500
12-Oct-06,23,69.56,1171212
12-Oct-06,24,68.28,955821
13-Oct-06,1,67.76,818126
13-Oct-06,2,66.28,757800
13-Oct-06,3,65.4,719505
13-Oct-06,4,64.48,695263
13-Oct-06,5,63.56,698332
13-Oct-06,6,62.8,777844
13-Oct-06,7,62.64,936389
13-Oct-06,8,62.64,1035494
13-Oct-06,9,66.88,1038551
13-Oct-06,10,72.44,1091208
13-Oct-06,11,77.56,1230627
13-Oct-06,12,80.52,1401531
13-Oct-06,13,82,1566591
13-Oct-06,14,83.12,1685813
13-Oct-06,15,83.12,1776887
13-Oct-06,16,82.8,1815314
13-Oct-06,17,81.88,1825387
13-Oct-06,18,80.2,1709785
13-Oct-06,19,77.08,1560733
13-Oct-06,20,74.24,1541559
13-Oct-06,21,72.8,1508477
13-Oct-06,22,72,1404107
13-Oct-06,23,71.2,1247349
13-Oct-06,24,70.12,1042827
14-Oct-06,1,69.16,879499
14-Oct-06,2,67.64,786242
14-Oct-06,3,66.36,729818
14-Oct-06,4,65.08,706810
14-Oct-06,5,63.68,700466
14-Oct-06,6,62.4,770692
14-Oct-06,7,61.16,944097
14-Oct-06,8,60.28,1061587
14-Oct-06,9,63.48,1074626
14-Oct-06,10,67.44,1094221
14-Oct-06,11,70.76,1087790
14-Oct-06,12,73.24,1094097
14-Oct-06,13,75.28,1129490
14-Oct-06,14,77.24,1197048
14-Oct-06,15,78.16,1258235
14-Oct-06,16,78.88,1333471
14-Oct-06,17,78.64,1456756
14-Oct-06,18,76.92,1449295
14-Oct-06,19,71.92,1342074
14-Oct-06,20,66.64,1323965
14-Oct-06,21,63.48,1229012
14-Oct-06,22,61.8,1161525
14-Oct-06,23,59.76,1047446
14-Oct-06,24,58.64,947814
15-Oct-06,1,57.6,828839
15-Oct-06,2,56,827516
15-Oct-06,3,54.84,852732
15-Oct-06,4,54.04,867279
15-Oct-06,5,53.64,889865
15-Oct-06,6,53,1037178
15-Oct-06,7,52.96,1179177
15-Oct-06,8,53.84,1283326
15-Oct-06,9,61.04,1179484
15-Oct-06,10,68.96,1073726
15-Oct-06,11,73.92,1117674
15-Oct-06,12,76.52,1153801
15-Oct-06,13,78.2,1249692
15-Oct-06,14,79.68,1373627
15-Oct-06,15,79.88,1382519
15-Oct-06,16,80.32,1500815
15-Oct-06,17,79.76,1613986
15-Oct-06,18,78.04,1581312
15-Oct-06,19,74.28,1446886
15-Oct-06,20,70.92,1407388
15-Oct-06,21,69.92,1362073
15-Oct-06,22,68.8,1250496
15-Oct-06,23,67.96,1092264
15-Oct-06,24,66.4,923077
16-Oct-06,1,64.32,773093
16-Oct-06,2,64.4,726060
16-Oct-06,3,64,684986
16-Oct-06,4,64.08,694860
16-Oct-06,5,64.16,715415
16-Oct-06,6,64.08,797328
16-Oct-06,7,64.48,917858
16-Oct-06,8,65.4,982773
16-Oct-06,9,67.72,1031359
16-Oct-06,10,71.32,1064764
16-Oct-06,11,75,1121991
16-Oct-06,12,77.28,1208307
16-Oct-06,13,79.32,1297619
16-Oct-06,14,79.96,1410037
16-Oct-06,15,80.44,1457931
16-Oct-06,16,79.96,1461725
16-Oct-06,17,79.32,1535978
16-Oct-06,18,77.92,1547185
16-Oct-06,19,76.48,1554784
16-Oct-06,20,75.24,1555049
16-Oct-06,21,74.36,1567299
16-Oct-06,22,73.6,1452574
16-Oct-06,23,73,1323356
16-Oct-06,24,72.04,1134837
17-Oct-06,1,71.12,959610
17-Oct-06,2,70.92,888302
17-Oct-06,3,70.68,841607
17-Oct-06,4,70.84,844138
17-Oct-06,5,70.28,838611
17-Oct-06,6,70.04,877445
17-Oct-06,7,69.64,989906
17-Oct-06,8,69.56,1054395
17-Oct-06,9,71.84,1066314
17-Oct-06,10,75.36,1155522
17-Oct-06,11,78.12,1264795
17-Oct-06,12,80,1389187
17-Oct-06,13,81.44,1505033
17-Oct-06,14,81.56,1547995
17-Oct-06,15,82.16,1652723
17-Oct-06,16,81.8,1708988
17-Oct-06,17,81.24,1720210
17-Oct-06,18,80.52,1754445
17-Oct-06,19,78.96,1725645
17-Oct-06,20,77.6,1624755
17-Oct-06,21,76.88,1659276
17-Oct-06,22,76.44,1603608
17-Oct-06,23,76.04,1480075
17-Oct-06,24,75.52,1267198
18-Oct-06,1,74.8,1112326
18-Oct-06,2,74.24,995220
18-Oct-06,3,74.04,953856
18-Oct-06,4,73.48,911363
18-Oct-06,5,73.16,894857
18-Oct-06,6,73.16,935619
18-Oct-06,7,72.84,1039213
18-Oct-06,8,72.68,1062249
18-Oct-06,9,74.84,1138501
18-Oct-06,10,77.36,1233885
18-Oct-06,11,80.68,1422310
18-Oct-06,12,82.2,1521605
18-Oct-06,13,83.68,1675412
18-Oct-06,14,84.64,1826967
18-Oct-06,15,85.48,1944937
18-Oct-06,16,85.4,2013653
18-Oct-06,17,84.68,2022584
18-Oct-06,18,83.16,2021904
18-Oct-06,19,81.04,1876939
18-Oct-06,20,79.16,1796235
18-Oct-06,21,77.92,1766008
18-Oct-06,22,76.96,1666994
18-Oct-06,23,76.08,1484155
18-Oct-06,24,75.4,1253971
19-Oct-06,1,74.68,1107008
19-Oct-06,2,74.16,1006983
19-Oct-06,3,73.44,936841
19-Oct-06,4,73.2,898613
19-Oct-06,5,72.76,883939
19-Oct-06,6,73,921935
19-Oct-06,7,72.68,1032006
19-Oct-06,8,72.92,1058897
19-Oct-06,9,75,1141797
19-Oct-06,10,78.28,1266654
19-Oct-06,11,82.68,1517250
19-Oct-06,12,84.88,1742781
19-Oct-06,13,86.2,1885879
19-Oct-06,14,87,2015285
19-Oct-06,15,87.32,2102666
19-Oct-06,16,87.04,2137017
19-Oct-06,17,86.4,2132317
19-Oct-06,18,84.68,2063133
19-Oct-06,19,81.96,1962111
19-Oct-06,20,80.4,1867296
19-Oct-06,21,79.12,1822982
19-Oct-06,22,78.04,1728962
19-Oct-06,23,77.24,1521690
19-Oct-06,24,76.32,1331244
20-Oct-06,1,75.68,1140407
20-Oct-06,2,75.24,1028437
20-Oct-06,3,74.92,991230
20-Oct-06,4,74.16,921918
20-Oct-06,5,73.88,904317
20-Oct-06,6,73.32,947813
20-Oct-06,7,72.84,1039213
20-Oct-06,8,72.92,1058897
20-Oct-06,9,75.04,1140868
20-Oct-06,10,78.64,1286907
20-Oct-06,11,81.76,1481299
20-Oct-06,12,84.24,1674469
20-Oct-06,13,85.56,1851194
20-Oct-06,14,87.04,2027233
20-Oct-06,15,86.88,2043305
20-Oct-06,16,86.96,2134593
20-Oct-06,17,86.52,2141932
20-Oct-06,18,84.76,2069070
20-Oct-06,19,81.56,1945496
20-Oct-06,20,78.88,1771713
20-Oct-06,21,77.04,1632615
20-Oct-06,22,75.76,1536449
20-Oct-06,23,74.84,1388795
20-Oct-06,24,73.96,1211201
21-Oct-06,1,73.28,1041598
21-Oct-06,2,71.92,917227
21-Oct-06,3,71.16,886909
21-Oct-06,4,70.24,808569
21-Oct-06,5,69.56,799581
21-Oct-06,6,68.84,846890
21-Oct-06,7,68.48,990744
21-Oct-06,8,68.4,1004804
21-Oct-06,9,70.92,1064458
21-Oct-06,10,74.48,1153450
21-Oct-06,11,78.08,1259208
21-Oct-06,12,81.28,1475636
21-Oct-06,13,83,1642709
21-Oct-06,14,84.36,1791211
21-Oct-06,15,85.48,1944937
21-Oct-06,16,85.6,2013571
21-Oct-06,17,85.16,2066487
21-Oct-06,18,83.08,2015302
21-Oct-06,19,79.72,1779641
21-Oct-06,20,77.56,1624755
21-Oct-06,21,76.32,1656356
21-Oct-06,22,74.8,1560965
21-Oct-06,23,74.52,1386050
21-Oct-06,24,74.08,1215561
22-Oct-06,1,73.2,1034215
22-Oct-06,2,72.44,920556
22-Oct-06,3,72.32,888781
22-Oct-06,4,71.88,867053
22-Oct-06,5,71.72,858218
22-Oct-06,6,71.12,895024
22-Oct-06,7,70.72,1007670
22-Oct-06,8,70.96,1069185
22-Oct-06,9,73.92,1127991
22-Oct-06,10,78.36,1282482
22-Oct-06,11,82.2,1494573
22-Oct-06,12,84.68,1719349
22-Oct-06,13,86.2,1885879
22-Oct-06,14,87.2,2049565
22-Oct-06,15,86.92,2067920
22-Oct-06,16,86.76,2112146
22-Oct-06,17,86.04,2145890
22-Oct-06,18,84.52,2057752
22-Oct-06,19,81.08,1882958
22-Oct-06,20,78.52,1769449
22-Oct-06,21,77.12,1638853
22-Oct-06,22,75.36,1534537
22-Oct-06,23,74.32,1375466
22-Oct-06,24,73.24,1173755
23-Oct-06,1,72.52,995166
23-Oct-06,2,71.44,899253
23-Oct-06,3,70.64,836886
23-Oct-06,4,69.52,775830
23-Oct-06,5,69.04,782474
23-Oct-06,6,68.16,836078
23-Oct-06,7,67,948605
23-Oct-06,8,65.88,979074
23-Oct-06,9,66.16,1031512
23-Oct-06,10,67.4,1094221
23-Oct-06,11,68.08,1116312
23-Oct-06,12,70.32,1097089
23-Oct-06,13,72.32,1094537
23-Oct-06,14,73.56,1115918
23-Oct-06,15,74.6,1121716
23-Oct-06,16,74.76,1159979
23-Oct-06,17,74.28,1207059
23-Oct-06,18,71.6,1262504
23-Oct-06,19,67.48,1299348
23-Oct-06,20,64.32,1304290
23-Oct-06,21,61.56,1243798
23-Oct-06,22,60.04,1167046
23-Oct-06,23,58,1088322
23-Oct-06,24,55.32,1060279
24-Oct-06,1,53.24,920238
24-Oct-06,2,50.44,962245
24-Oct-06,3,48.56,1065689
24-Oct-06,4,47.08,1201923
24-Oct-06,5,45.92,1307336
24-Oct-06,6,45,1528070
24-Oct-06,7,44.16,1799198
24-Oct-06,8,43.64,1929671
24-Oct-06,9,48.76,1730852
24-Oct-06,10,54.84,1550225
24-Oct-06,11,60.2,1349485
24-Oct-06,12,63.16,1224202
24-Oct-06,13,65.76,1124947
24-Oct-06,14,67.4,1076699
24-Oct-06,15,68.8,1037824
24-Oct-06,16,69.48,1047869
24-Oct-06,17,69.24,1052534
24-Oct-06,18,67.68,1177603
24-Oct-06,19,63.2,1279130
24-Oct-06,20,57.96,1375603
24-Oct-06,21,55,1382215
24-Oct-06,22,53.92,1298000
24-Oct-06,23,52.76,1187397
24-Oct-06,24,51.6,1164839
25-Oct-06,1,50.68,1003512
25-Oct-06,2,50.6,965349
25-Oct-06,3,49.6,973110
25-Oct-06,4,48.24,1122904
25-Oct-06,5,47.24,1254208
25-Oct-06,6,45.84,1418583
25-Oct-06,7,44.8,1714029
25-Oct-06,8,44.52,1882850
25-Oct-06,9,51.44,1658761
25-Oct-06,10,57.88,1416262
25-Oct-06,11,63.84,1202338
25-Oct-06,12,67.04,1107894
25-Oct-06,13,68.92,1094230
25-Oct-06,14,70.8,1033110
25-Oct-06,15,71.8,1064733
25-Oct-06,16,72.16,1072211
25-Oct-06,17,71.52,1124939
25-Oct-06,18,70,1206757
25-Oct-06,19,65.16,1266159
25-Oct-06,20,61.6,1317289
25-Oct-06,21,60.08,1269915
25-Oct-06,22,59.04,1195135
25-Oct-06,23,58.68,1048759
25-Oct-06,24,57.92,959674
26-Oct-06,1,56.48,832238
26-Oct-06,2,55.56,845810
26-Oct-06,3,55.72,809542
26-Oct-06,4,56.04,770630
26-Oct-06,5,55.84,847140
26-Oct-06,6,56.2,900105
26-Oct-06,7,56.84,1062528
26-Oct-06,8,57.2,1160764
26-Oct-06,9,61.04,1179484
26-Oct-06,10,66,1096639
26-Oct-06,11,70.12,1096496
26-Oct-06,12,72.56,1085328
26-Oct-06,13,74.2,1119416
26-Oct-06,14,75.32,1134499
26-Oct-06,15,76.04,1157389
26-Oct-06,16,76.16,1209687
26-Oct-06,17,75.52,1256667
26-Oct-06,18,74.32,1351246
26-Oct-06,19,71.36,1354176
26-Oct-06,20,69.76,1369141
26-Oct-06,21,68.72,1339085
26-Oct-06,22,68.36,1245287
26-Oct-06,23,67.8,1075963
26-Oct-06,24,67.36,949452
27-Oct-06,1,66.28,796039
27-Oct-06,2,66.48,772323
27-Oct-06,3,66.2,724887
27-Oct-06,4,65.84,717675
27-Oct-06,5,65.56,722104
27-Oct-06,6,65.36,810968
27-Oct-06,7,65.6,934928
27-Oct-06,8,65.96,978631
27-Oct-06,9,69.4,1033978
27-Oct-06,10,73.04,1081696
27-Oct-06,11,76.32,1184396
27-Oct-06,12,78.72,1260493
27-Oct-06,13,79.64,1322419
27-Oct-06,14,80.92,1472214
27-Oct-06,15,81.2,1530305
27-Oct-06,16,81.08,1627192
27-Oct-06,17,80.28,1670171
27-Oct-06,18,79.24,1624629
27-Oct-06,19,77.92,1640760
27-Oct-06,20,76.68,1640026
27-Oct-06,21,75.6,1595966
27-Oct-06,22,74.64,1550972
27-Oct-06,23,73.52,1339303
27-Oct-06,24,72.52,1145907
28-Oct-06,1,72,981694
28-Oct-06,2,71.04,896348
28-Oct-06,3,70.92,868580
28-Oct-06,4,70.48,831699
28-Oct-06,5,69.92,815341
28-Oct-06,6,69.08,855695
28-Oct-06,7,67.88,962523
