Date,Day of week,Month,Hour,Temperature,Aniket_Thopte
20-Oct-06,20,10,13,85.56,1766008.733
20-Oct-06,20,10,14,87.04,1920492.965
20-Oct-06,20,10,15,86.88,1942450.665
20-Oct-06,20,10,16,86.96,1998066.981
20-Oct-06,20,10,17,86.52,2052654.591
20-Oct-06,20,10,18,84.76,2044445.587
20-Oct-06,20,10,19,81.56,1935613.492
20-Oct-06,20,10,20,78.88,1844606.089
20-Oct-06,20,10,21,77.04,1751877.672
20-Oct-06,20,10,22,75.76,1581324.156
20-Oct-06,20,10,23,74.84,1367620.127
20-Oct-06,20,10,24,73.96,1150732.069
21-Oct-06,21,10,1,73.28,1003330.677
21-Oct-06,21,10,2,71.92,913284.617
21-Oct-06,21,10,3,71.16,861760.9509
21-Oct-06,21,10,4,70.24,832314.1331
21-Oct-06,21,10,5,69.56,829783.8656
21-Oct-06,21,10,6,68.84,883200.7597
21-Oct-06,21,10,7,68.48,1000460.134
21-Oct-06,21,10,8,68.4,1063463.134
21-Oct-06,21,10,9,70.92,1104074.253
21-Oct-06,21,10,10,74.48,1169568.295
21-Oct-06,21,10,11,78.08,1281005.903
21-Oct-06,21,10,12,81.28,1445354.124
21-Oct-06,21,10,13,83,1579870.899
21-Oct-06,21,10,14,84.36,1709714.997
21-Oct-06,21,10,15,85.48,1833719.75
21-Oct-06,21,10,16,85.6,1899204.651
21-Oct-06,21,10,17,85.16,1963325.05
21-Oct-06,21,10,18,83.08,1924279.586
21-Oct-06,21,10,19,79.72,1808744.136
21-Oct-06,21,10,20,77.56,1759300.085
21-Oct-06,21,10,21,76.32,1707363.482
21-Oct-06,21,10,22,74.8,1524142.789
21-Oct-06,21,10,23,74.52,1348612.747
21-Oct-06,21,10,24,74.08,1152487.776
22-Oct-06,22,10,1,73.2,1000372.284
22-Oct-06,22,10,2,72.44,923576.7167
22-Oct-06,22,10,3,72.32,882148.4716
22-Oct-06,22,10,4,71.88,857422.8314
22-Oct-06,22,10,5,71.72,867664.1397
22-Oct-06,22,10,6,71.12,916787.1985
22-Oct-06,22,10,7,70.72,1027253.344
22-Oct-06,22,10,8,70.96,1088920.605
22-Oct-06,22,10,9,73.92,1151935.854
22-Oct-06,22,10,10,78.36,1278212.478
22-Oct-06,22,10,11,82.2,1468702.155
22-Oct-06,22,10,12,84.68,1664847.495
22-Oct-06,22,10,13,86.2,1821843.753
22-Oct-06,22,10,14,87.2,1937487.684
22-Oct-06,22,10,15,86.92,1947329.822
22-Oct-06,22,10,16,86.76,1986820.088
22-Oct-06,22,10,17,86.04,2025256.786
22-Oct-06,22,10,18,84.52,2019070.606
22-Oct-06,22,10,19,81.08,1890236.255
22-Oct-06,22,10,20,78.52,1809743.444
22-Oct-06,22,10,21,77.12,1746054.513
22-Oct-06,22,10,22,75.36,1551573.574
22-Oct-06,22,10,23,74.32,1335517.876
22-Oct-06,22,10,24,73.24,1112836.908
23-Oct-06,23,10,1,72.52,974612.3222
23-Oct-06,23,10,2,71.44,892687.9277
23-Oct-06,23,10,3,70.64,840278.5561
23-Oct-06,23,10,4,69.52,809580.0091
23-Oct-06,23,10,5,69.04,818358.1898
23-Oct-06,23,10,6,68.16,865121.0416
23-Oct-06,23,10,7,67,979859.8737
23-Oct-06,23,10,8,65.88,1055156.237
23-Oct-06,23,10,9,66.16,1085979.613
23-Oct-06,23,10,10,67.4,1095420.115
23-Oct-06,23,10,11,68.08,1087779.807
23-Oct-06,23,10,12,70.32,1078762.027
23-Oct-06,23,10,13,72.32,1085189.339
23-Oct-06,23,10,14,73.56,1114058.84
23-Oct-06,23,10,15,74.6,1177906.384
23-Oct-06,23,10,16,74.76,1232435.781
23-Oct-06,23,10,17,74.28,1289346.049
23-Oct-06,23,10,18,71.6,1284610.247
23-Oct-06,23,10,19,67.48,1260878.832
23-Oct-06,23,10,20,64.32,1257127.458
23-Oct-06,23,10,21,61.56,1181634.462
23-Oct-06,23,10,22,60.04,1136239.5
23-Oct-06,23,10,23,58,1072466.49
23-Oct-06,23,10,24,55.32,1016005.694
24-Oct-06,24,10,1,53.24,892938.3285
24-Oct-06,24,10,2,50.44,905543.2682
24-Oct-06,24,10,3,48.56,950046.1592
24-Oct-06,24,10,4,47.08,1037357.621
24-Oct-06,24,10,5,45.92,1159636.63
24-Oct-06,24,10,6,45,1305049.545
24-Oct-06,24,10,7,44.16,1486695.785
24-Oct-06,24,10,8,43.64,1683128.337
24-Oct-06,24,10,9,48.76,1514444.481
24-Oct-06,24,10,10,54.84,1274603.411
24-Oct-06,24,10,11,60.2,1159718.694
24-Oct-06,24,10,12,63.16,1088009.042
24-Oct-06,24,10,13,65.76,1034921.546
24-Oct-06,24,10,14,67.4,1005415.212
24-Oct-06,24,10,15,68.8,1011493.68
24-Oct-06,24,10,16,69.48,1053455.238
24-Oct-06,24,10,17,69.24,1115713.454
24-Oct-06,24,10,18,67.68,1173603.761
24-Oct-06,24,10,19,63.2,1199790.255
24-Oct-06,24,10,20,57.96,1225627.434
24-Oct-06,24,10,21,55,1267841.344
24-Oct-06,24,10,22,53.92,1263672.015
24-Oct-06,24,10,23,52.76,1227110.508
24-Oct-06,24,10,24,51.6,1162172.258
25-Oct-06,25,10,1,50.68,981642.439
25-Oct-06,25,10,2,50.6,910432.4523
25-Oct-06,25,10,3,49.6,909067.8785
25-Oct-06,25,10,4,48.24,982064.3786
25-Oct-06,25,10,5,47.24,1090161.713
25-Oct-06,25,10,6,45.84,1259898.822
25-Oct-06,25,10,7,44.8,1454857.867
25-Oct-06,25,10,8,44.52,1643932.221
25-Oct-06,25,10,9,51.44,1388092.56
25-Oct-06,25,10,10,57.88,1184767.725
25-Oct-06,25,10,11,63.84,1110567.767
25-Oct-06,25,10,12,67.04,1062380.694
25-Oct-06,25,10,13,68.92,1039356.303
25-Oct-06,25,10,14,70.8,1047933.227
25-Oct-06,25,10,15,71.8,1073748.684
25-Oct-06,25,10,16,72.16,1118580.781
25-Oct-06,25,10,17,71.52,1167800.005
25-Oct-06,25,10,18,70,1217020.486
25-Oct-06,25,10,19,65.16,1206134.339
25-Oct-06,25,10,20,61.6,1215036.71
25-Oct-06,25,10,21,60.08,1170688.694
25-Oct-06,25,10,22,59.04,1130908.672
25-Oct-06,25,10,23,58.68,1046458.754
25-Oct-06,25,10,24,57.92,934506.8367
26-Oct-06,26,10,1,56.48,789702.4918
26-Oct-06,26,10,2,55.56,737477.9718
26-Oct-06,26,10,3,55.72,698796.675
26-Oct-06,26,10,4,56.04,684690.6372
26-Oct-06,26,10,5,55.84,717110.2397
26-Oct-06,26,10,6,56.2,782653.0081
26-Oct-06,26,10,7,56.84,910576.2522
26-Oct-06,26,10,8,57.2,1038417.385
26-Oct-06,26,10,9,61.04,1063539.681
26-Oct-06,26,10,10,66,1040840.353
26-Oct-06,26,10,11,70.12,1035937.416
26-Oct-06,26,10,12,72.56,1048850.881
26-Oct-06,26,10,13,74.2,1079727.798
26-Oct-06,26,10,14,75.32,1129847.796
26-Oct-06,26,10,15,76.04,1182838.779
26-Oct-06,26,10,16,76.16,1232187.992
26-Oct-06,26,10,17,75.52,1277728.36
26-Oct-06,26,10,18,74.32,1325411.124
26-Oct-06,26,10,19,71.36,1312587.131
26-Oct-06,26,10,20,69.76,1331796.397
26-Oct-06,26,10,21,68.72,1289247.16
26-Oct-06,26,10,22,68.36,1184347.451
26-Oct-06,26,10,23,67.8,1059820.336
26-Oct-06,26,10,24,67.36,899662.25
27-Oct-06,27,10,1,66.28,765726.1681
27-Oct-06,27,10,2,66.48,724161.0118
27-Oct-06,27,10,3,66.2,697659.5334
27-Oct-06,27,10,4,65.84,695818.8942
27-Oct-06,27,10,5,65.56,721568.5024
27-Oct-06,27,10,6,65.36,790227.3066
27-Oct-06,27,10,7,65.6,920798.5933
27-Oct-06,27,10,8,65.96,1016168.136
27-Oct-06,27,10,9,69.4,1057759.322
27-Oct-06,27,10,10,73.04,1103835.167
27-Oct-06,27,10,11,76.32,1185236.208
27-Oct-06,27,10,12,78.72,1291263.589
27-Oct-06,27,10,13,79.64,1355114.556
27-Oct-06,27,10,14,80.92,1458267.704
27-Oct-06,27,10,15,81.2,1521689.785
27-Oct-06,27,10,16,81.08,1565690.962
27-Oct-06,27,10,17,80.28,1590365.751
27-Oct-06,27,10,18,79.24,1628439.09
27-Oct-06,27,10,19,77.92,1659605.07
27-Oct-06,27,10,20,76.68,1671849.635
27-Oct-06,27,10,21,75.6,1633564.929
27-Oct-06,27,10,22,74.64,1485212.224
27-Oct-06,27,10,23,73.52,1273731.34
27-Oct-06,27,10,24,72.52,1049731.359
28-Oct-06,28,10,1,72,924867.7519
28-Oct-06,28,10,2,71.04,851515.273
28-Oct-06,28,10,3,70.92,816514.8894
28-Oct-06,28,10,4,70.48,798261.3766
28-Oct-06,28,10,5,69.92,805285.5647
28-Oct-06,28,10,6,69.08,860696.6479
28-Oct-06,28,10,7,67.88,973106.3915
28-Oct-06,28,10,8,66.64,1044164.998
28-Oct-06,28,10,9,66.6,1085329.126
28-Oct-06,28,10,10,66.8,1106265.684
28-Oct-06,28,10,11,68.16,1099566.005
28-Oct-06,28,10,12,69.2,1088636.275
28-Oct-06,28,10,13,70.52,1083202.313
28-Oct-06,28,10,14,71.44,1079932.455
28-Oct-06,28,10,15,71.92,1089782.111
28-Oct-06,28,10,16,72.4,1136146.087
28-Oct-06,28,10,17,71.76,1185591.37
28-Oct-06,28,10,18,69.96,1230976.884
28-Oct-06,28,10,19,66.28,1252927.304
28-Oct-06,28,10,20,63.4,1275002.785
28-Oct-06,28,10,21,60.92,1219941.915
28-Oct-06,28,10,22,59.56,1179159.886
28-Oct-06,28,10,23,58.4,1103211.378
28-Oct-06,28,10,24,56.84,1009956.222
29-Oct-06,29,10,1,55.56,868175.1533
29-Oct-06,29,10,2,53.78,842126.1404
29-Oct-06,29,10,3,52.04,857609.3269
29-Oct-06,29,10,4,50.84,899233.6847
29-Oct-06,29,10,5,50,981178.9075
29-Oct-06,29,10,6,48.96,1122514.7
29-Oct-06,29,10,7,48.64,1289585.248
29-Oct-06,29,10,8,53.08,1259099.533
29-Oct-06,29,10,9,59.16,1155528.931
29-Oct-06,29,10,10,65.24,1125906.611
29-Oct-06,29,10,11,69.4,1100236.407
29-Oct-06,29,10,12,71.96,1114473.203
29-Oct-06,29,10,13,73.84,1152563.004
29-Oct-06,29,10,14,75.08,1190383.399
29-Oct-06,29,10,15,75.64,1221995.711
29-Oct-06,29,10,16,75.48,1252373.243
29-Oct-06,29,10,17,73.96,1262161.598
29-Oct-06,29,10,18,67.6,1184798.933
29-Oct-06,29,10,19,63.24,1234283.9
29-Oct-06,29,10,20,60.76,1270634.608
29-Oct-06,29,10,21,58.76,1247238.186
29-Oct-06,29,10,22,57.96,1213837.392
29-Oct-06,29,10,23,56.92,1145047.641
29-Oct-06,29,10,24,55.88,1047084.614
30-Oct-06,30,10,1,54.64,893530.0918
30-Oct-06,30,10,2,54.08,837418.9189
30-Oct-06,30,10,3,53.12,826943.8158
30-Oct-06,30,10,4,52.88,834321.91
30-Oct-06,30,10,5,53.16,855864.5638
30-Oct-06,30,10,6,53.32,929432.4898
30-Oct-06,30,10,7,52.88,1099426.872
30-Oct-06,30,10,8,59.28,1081310.651
30-Oct-06,30,10,9,66.72,1085973.077
30-Oct-06,30,10,10,72.76,1105769.281
30-Oct-06,30,10,11,76,1182882.743
30-Oct-06,30,10,12,77.72,1258291.948
30-Oct-06,30,10,13,78.68,1324372.609
30-Oct-06,30,10,14,79.24,1377685.642
30-Oct-06,30,10,15,79.52,1415158.591
30-Oct-06,30,10,16,78.76,1413380.003
30-Oct-06,30,10,17,76.76,1382386.915
30-Oct-06,30,10,18,71.56,1280941.372
30-Oct-06,30,10,19,68.48,1303705.77
30-Oct-06,30,10,20,66.44,1332332.222
30-Oct-06,30,10,21,65.12,1275969.255
30-Oct-06,30,10,22,63.76,1192104.692
30-Oct-06,30,10,23,63.08,1085953.055
30-Oct-06,30,10,24,62,945122.1606
31-Oct-06,31,10,1,61.56,786919.8101
31-Oct-06,31,10,2,60.72,730861.1882
31-Oct-06,31,10,3,60.2,701262.4813
31-Oct-06,31,10,4,59.88,700626.0947
31-Oct-06,31,10,5,59.84,728650.468
31-Oct-06,31,10,6,59.72,799785.6663
31-Oct-06,31,10,7,60.48,931755.5325
31-Oct-06,31,10,8,64.52,1057470.227
31-Oct-06,31,10,9,71.12,1078855.879
31-Oct-06,31,10,10,76.4,1175391.456
31-Oct-06,31,10,11,78.88,1283623.598
31-Oct-06,31,10,12,80.6,1388425.46
31-Oct-06,31,10,13,80.88,1438662.063
31-Oct-06,31,10,14,81.6,1515530.452
31-Oct-06,31,10,15,81.32,1524201.233
31-Oct-06,31,10,16,81.08,1550024.622
31-Oct-06,31,10,17,79.64,1532772.844
31-Oct-06,31,10,18,75.08,1405703.461
31-Oct-06,31,10,19,72.16,1402246.594
31-Oct-06,31,10,20,70.36,1421714.814
31-Oct-06,31,10,21,68.76,1369661.408
31-Oct-06,31,10,22,67.84,1248242.946
31-Oct-06,31,10,23,66.72,1112559.414
31-Oct-06,31,10,24,65.92,944556.3901
1-Nov-06,1,11,1,65.24,802037.1224
1-Nov-06,1,11,2,65,746914.3013
1-Nov-06,1,11,3,64.6,720947.2801
1-Nov-06,1,11,4,64.72,731401.3395
1-Nov-06,1,11,5,64.68,771772.7522
1-Nov-06,1,11,6,65.08,860778.337
1-Nov-06,1,11,7,64.84,1001694.515
1-Nov-06,1,11,8,67.08,1080926.521
1-Nov-06,1,11,9,71.8,1101517.964
1-Nov-06,1,11,10,76.36,1162632.897
1-Nov-06,1,11,11,79.12,1270623.223
1-Nov-06,1,11,12,80.72,1383114.093
1-Nov-06,1,11,13,81.24,1447770.111
1-Nov-06,1,11,14,81.12,1471827.614
1-Nov-06,1,11,15,80.8,1494338.702
1-Nov-06,1,11,16,80.64,1554278.293
1-Nov-06,1,11,17,78.48,1507950.686
1-Nov-06,1,11,18,74.44,1402724.126
1-Nov-06,1,11,19,72.2,1422417.869
1-Nov-06,1,11,20,70.64,1453010.189
1-Nov-06,1,11,21,69.4,1379841.079
1-Nov-06,1,11,22,68.12,1225239.553
1-Nov-06,1,11,23,67.2,1063361.839
1-Nov-06,1,11,24,66.56,871806.6017
2-Nov-06,2,11,1,65.76,807408.7284
2-Nov-06,2,11,2,65.12,747375.5883
2-Nov-06,2,11,3,64.6,719323.0691
2-Nov-06,2,11,4,63.88,723262.0365
2-Nov-06,2,11,5,63.28,761506.8278
2-Nov-06,2,11,6,62.88,845895.7156
2-Nov-06,2,11,7,63,991021.9447
2-Nov-06,2,11,8,64.88,1077281.313
2-Nov-06,2,11,9,67.72,1088547.72
2-Nov-06,2,11,10,72.28,1095647.577
2-Nov-06,2,11,11,76.12,1159068.665
2-Nov-06,2,11,12,77.72,1221808.325
2-Nov-06,2,11,13,77.96,1242237.514
2-Nov-06,2,11,14,77.6,1239288.204
2-Nov-06,2,11,15,77.64,1279747.181
2-Nov-06,2,11,16,76.52,1284450.609
2-Nov-06,2,11,17,74.84,1298814.135
2-Nov-06,2,11,18,71.76,1287678.056
2-Nov-06,2,11,19,69.76,1345261.973
2-Nov-06,2,11,20,68.56,1385171.093
2-Nov-06,2,11,21,67.36,1303639.413
2-Nov-06,2,11,22,66.44,1186524.139
2-Nov-06,2,11,23,65.2,1038423.807
2-Nov-06,2,11,24,64.36,862790.7142
3-Nov-06,3,11,1,62.68,784491.8027
3-Nov-06,3,11,2,61.44,725505.4652
3-Nov-06,3,11,3,60.12,700678.8151
3-Nov-06,3,11,4,59.4,713602.8826
3-Nov-06,3,11,5,58.76,760043.9499
3-Nov-06,3,11,6,57.88,847365.1488
3-Nov-06,3,11,7,57.52,999855.7202
3-Nov-06,3,11,8,59.64,1102862.909
3-Nov-06,3,11,9,63.16,1104247.502
3-Nov-06,3,11,10,67,1078441.41
3-Nov-06,3,11,11,69.72,1057527.051
3-Nov-06,3,11,12,71.08,1039085.95
3-Nov-06,3,11,13,71.72,1021713.593
3-Nov-06,3,11,14,71.72,1007742.022
3-Nov-06,3,11,15,71.04,1003138.838
3-Nov-06,3,11,16,69.88,1023099.652
3-Nov-06,3,11,17,67.88,1063665.201
3-Nov-06,3,11,18,65.28,1137658.659
3-Nov-06,3,11,19,63.4,1215071.528
3-Nov-06,3,11,20,62.12,1221572.31
3-Nov-06,3,11,21,61.2,1157988.382
3-Nov-06,3,11,22,60.28,1088502.187
3-Nov-06,3,11,23,59.72,984589.4766
3-Nov-06,3,11,24,59,852068.5698
4-Nov-06,4,11,1,58.52,748667.9627
4-Nov-06,4,11,2,57.52,692945.457
4-Nov-06,4,11,3,56.96,674075.459
4-Nov-06,4,11,4,56.92,693613.8155
4-Nov-06,4,11,5,56,743046.5918
4-Nov-06,4,11,6,56.2,836215.776
4-Nov-06,4,11,7,56.24,995418.7895
4-Nov-06,4,11,8,58.52,1113974.815
4-Nov-06,4,11,9,62.92,1105080.074
4-Nov-06,4,11,10,67.92,1077127.259
4-Nov-06,4,11,11,71.36,1072672.167
4-Nov-06,4,11,12,73.08,1077767.812
4-Nov-06,4,11,13,74.44,1099030.668
4-Nov-06,4,11,14,74.72,1108749.198
4-Nov-06,4,11,15,74.52,1125225.268
4-Nov-06,4,11,16,73.96,1161342.648
4-Nov-06,4,11,17,71.84,1174629.565
4-Nov-06,4,11,18,69.28,1219801.378
4-Nov-06,4,11,19,66.88,1283295.709
4-Nov-06,4,11,20,65.6,1306748.211
4-Nov-06,4,11,21,64.36,1221614.592
4-Nov-06,4,11,22,63.76,1138526.651
4-Nov-06,4,11,23,63.28,1019485.512
4-Nov-06,4,11,24,62.28,862102.0113
5-Nov-06,5,11,1,61.72,784037.4383
5-Nov-06,5,11,2,61.24,729060.6042
5-Nov-06,5,11,3,60.8,706299.0271
5-Nov-06,5,11,4,60.16,716424.6671
5-Nov-06,5,11,5,59.4,758831.2391
5-Nov-06,5,11,6,58.8,842284.5011
5-Nov-06,5,11,7,58.56,991670.8783
5-Nov-06,5,11,8,60.88,1087921.09
5-Nov-06,5,11,9,64.92,1087975.789
5-Nov-06,5,11,10,69.4,1076476.713
5-Nov-06,5,11,11,72.36,1085754.052
5-Nov-06,5,11,12,73.68,1094876.039
5-Nov-06,5,11,13,75,1122944.719
5-Nov-06,5,11,14,75.64,1151852.396
5-Nov-06,5,11,15,75.32,1164316.029
5-Nov-06,5,11,16,75,1210334.405
5-Nov-06,5,11,17,72.88,1214873.733
5-Nov-06,5,11,18,70.56,1261328.475
5-Nov-06,5,11,19,68.92,1338596.842
5-Nov-06,5,11,20,67.8,1370012.652
5-Nov-06,5,11,21,67.12,1304278.98
5-Nov-06,5,11,22,66.64,1199671.082
5-Nov-06,5,11,23,66.08,1060798.723
5-Nov-06,5,11,24,65.4,878033.6009
6-Nov-06,6,11,1,64.56,800117.5642
6-Nov-06,6,11,2,64.16,742990.6135
6-Nov-06,6,11,3,63.8,715829.9682
6-Nov-06,6,11,4,63.6,719930.0098
6-Nov-06,6,11,5,63.4,753561.4528
6-Nov-06,6,11,6,63.44,830702.8779
6-Nov-06,6,11,7,63.32,970670.8379
6-Nov-06,6,11,8,64.64,1057813.534
6-Nov-06,6,11,9,67.84,1072149.413
6-Nov-06,6,11,10,72.12,1088665.231
6-Nov-06,6,11,11,74.04,1114564.817
6-Nov-06,6,11,12,76.48,1184540.77
6-Nov-06,6,11,13,77.2,1220163.07
6-Nov-06,6,11,14,77,1222125.837
6-Nov-06,6,11,15,77.04,1256194.792
6-Nov-06,6,11,16,75.72,1248296.972
6-Nov-06,6,11,17,73.68,1249460.429
6-Nov-06,6,11,18,72.04,1314632.918
6-Nov-06,6,11,19,71.2,1412996.834
6-Nov-06,6,11,20,70.24,1449360.526
6-Nov-06,6,11,21,69.88,1408656.082
6-Nov-06,6,11,22,69.76,1284687.014
6-Nov-06,6,11,23,69.2,1118073.251
6-Nov-06,6,11,24,68.52,912725.0534
7-Nov-06,7,11,1,68.24,834785.9569
7-Nov-06,7,11,2,67.72,772851.8893
7-Nov-06,7,11,3,67.48,740942.8891
7-Nov-06,7,11,4,67.48,738812.8594
7-Nov-06,7,11,5,67.36,764210.7736
7-Nov-06,7,11,6,66.84,836705.1383
7-Nov-06,7,11,7,66.72,969232.2418
7-Nov-06,7,11,8,67.4,1045640.011
7-Nov-06,7,11,9,68.88,1067146.814
7-Nov-06,7,11,10,71.04,1078014.116
7-Nov-06,7,11,11,72.52,1088656.291
7-Nov-06,7,11,12,74.2,1113533.456
7-Nov-06,7,11,13,74.4,1110544.337
7-Nov-06,7,11,14,73.28,1070245.849
7-Nov-06,7,11,15,73.32,1089115.002
7-Nov-06,7,11,16,72.24,1104022.696
7-Nov-06,7,11,17,71.32,1167208.192
7-Nov-06,7,11,18,70.2,1266827.727
7-Nov-06,7,11,19,68.68,1337666.762
7-Nov-06,7,11,20,67.92,1377651.333
7-Nov-06,7,11,21,67.28,1313367.994
7-Nov-06,7,11,22,66.64,1201557.285
7-Nov-06,7,11,23,66.6,1069842.351
7-Nov-06,7,11,24,66.32,886867.6604
8-Nov-06,8,11,1,65.24,801017.0341
8-Nov-06,8,11,2,64.68,743441.1981
8-Nov-06,8,11,3,64.04,714902.1422
8-Nov-06,8,11,4,63.52,717848.9076
8-Nov-06,8,11,5,62.76,750860.9329
8-Nov-06,8,11,6,61.76,828336.054
8-Nov-06,8,11,7,61.08,973483.8131
8-Nov-06,8,11,8,62.08,1073326.258
8-Nov-06,8,11,9,64.48,1086132.201
8-Nov-06,8,11,10,66.48,1077605.779
8-Nov-06,8,11,11,68.28,1059994.6
8-Nov-06,8,11,12,69.16,1036197.307
8-Nov-06,8,11,13,70.6,1022404.851
8-Nov-06,8,11,14,71.48,1023579.271
8-Nov-06,8,11,15,71.56,1036368.864
8-Nov-06,8,11,16,70.68,1060478.703
8-Nov-06,8,11,17,68.76,1113072.319
8-Nov-06,8,11,18,64.84,1170636.72
8-Nov-06,8,11,19,61.64,1231449.782
8-Nov-06,8,11,20,59.4,1224891.02
8-Nov-06,8,11,21,58.56,1186730.467
8-Nov-06,8,11,22,57.96,1127807.643
8-Nov-06,8,11,23,57,1032326.763
8-Nov-06,8,11,24,56.04,912668.9158
9-Nov-06,9,11,1,54.84,800676.7046
9-Nov-06,9,11,2,54.32,744848.1355
9-Nov-06,9,11,3,53.32,732657.0105
9-Nov-06,9,11,4,52.72,753583.2471
9-Nov-06,9,11,5,52.24,811089.9582
9-Nov-06,9,11,6,52.12,898813.2764
9-Nov-06,9,11,7,51.72,1055619.696
9-Nov-06,9,11,8,55.52,1123791.618
9-Nov-06,9,11,9,61.32,1123662.732
9-Nov-06,9,11,10,66.36,1079053.341
9-Nov-06,9,11,11,70.32,1067242.812
9-Nov-06,9,11,12,73.16,1092422.747
9-Nov-06,9,11,13,74.52,1120824.226
9-Nov-06,9,11,14,75.44,1158978.874
9-Nov-06,9,11,15,76.16,1218879.029
9-Nov-06,9,11,16,75.44,1241595.718
9-Nov-06,9,11,17,73.28,1244624.146
9-Nov-06,9,11,18,67.76,1219412.156
9-Nov-06,9,11,19,63.8,1254429.667
9-Nov-06,9,11,20,61.8,1259330.401
9-Nov-06,9,11,21,60.48,1198599.809
9-Nov-06,9,11,22,59.56,1132554.632
9-Nov-06,9,11,23,58.28,1030137.541
9-Nov-06,9,11,24,57.24,903266.9616
10-Nov-06,10,11,1,56.32,787174.8971
10-Nov-06,10,11,2,55.52,735569.2249
10-Nov-06,10,11,3,54.84,716841.1585
10-Nov-06,10,11,4,54.2,735343.4851
10-Nov-06,10,11,5,53.84,786061.5153
10-Nov-06,10,11,6,53.28,880678.9984
10-Nov-06,10,11,7,52.52,1046223.699
10-Nov-06,10,11,8,56.88,1113111.538
10-Nov-06,10,11,9,63.96,1088440.381
10-Nov-06,10,11,10,70.76,1075030.51
10-Nov-06,10,11,11,74.6,1130887.859
10-Nov-06,10,11,12,76.4,1190155.113
10-Nov-06,10,11,13,77.44,1241895.969
10-Nov-06,10,11,14,77.96,1283923.551
10-Nov-06,10,11,15,78,1318618.967
10-Nov-06,10,11,16,77.16,1331334.789
10-Nov-06,10,11,17,74,1278121.182
10-Nov-06,10,11,18,69.6,1263500.609
10-Nov-06,10,11,19,66.72,1299953.003
10-Nov-06,10,11,20,64.88,1314627.479
10-Nov-06,10,11,21,63.48,1231913.428
10-Nov-06,10,11,22,62.56,1147507.986
10-Nov-06,10,11,23,61.44,1025824.517
10-Nov-06,10,11,24,60.08,880990.7946
11-Nov-06,11,11,1,59.68,758099.1279
11-Nov-06,11,11,2,58.96,704283.702
11-Nov-06,11,11,3,58.12,683853.7775
11-Nov-06,11,11,4,57.64,694742.9554
11-Nov-06,11,11,5,57.24,737927.3808
11-Nov-06,11,11,6,56.64,824382.5308
11-Nov-06,11,11,7,56.12,980985.3641
11-Nov-06,11,11,8,59.24,1102019.1
11-Nov-06,11,11,9,65.64,1069446.201
11-Nov-06,11,11,10,71.4,1080893.929
11-Nov-06,11,11,11,74.92,1142189.551
11-Nov-06,11,11,12,77.08,1218544.556
11-Nov-06,11,11,13,77.8,1259678.375
11-Nov-06,11,11,14,78.68,1321536.152
11-Nov-06,11,11,15,78.72,1355260.71
11-Nov-06,11,11,16,78.08,1375932.028
11-Nov-06,11,11,17,75.84,1359352.547
11-Nov-06,11,11,18,71.32,1313521.938
11-Nov-06,11,11,19,68.72,1343031.668
11-Nov-06,11,11,20,66.92,1357334.479
11-Nov-06,11,11,21,66.12,1284615.749
11-Nov-06,11,11,22,65.56,1183980.23
11-Nov-06,11,11,23,64.64,1047055.042
11-Nov-06,11,11,24,63.6,880046.1675
12-Nov-06,12,11,1,62.44,770808.5149
12-Nov-06,12,11,2,61.52,710785.0509
12-Nov-06,12,11,3,60.72,684248.6789
12-Nov-06,12,11,4,59.72,689637.1153
12-Nov-06,12,11,5,59.28,730039.0912
12-Nov-06,12,11,6,58.32,812310.4971
12-Nov-06,12,11,7,57.24,971499.498
12-Nov-06,12,11,8,58.32,1109203.881
12-Nov-06,12,11,9,60.28,1148538.532
12-Nov-06,12,11,10,62.8,1119193.599
12-Nov-06,12,11,11,64.68,1080353.465
12-Nov-06,12,11,12,67.4,1035991.517
12-Nov-06,12,11,13,69.24,1012630.859
12-Nov-06,12,11,14,70.24,1005973.143
12-Nov-06,12,11,15,70.92,1029273.92
12-Nov-06,12,11,16,70.44,1073911.575
12-Nov-06,12,11,17,68.24,1129078.792
12-Nov-06,12,11,18,62.52,1171649.939
12-Nov-06,12,11,19,58.04,1261727.372
12-Nov-06,12,11,20,56.24,1261734.893
12-Nov-06,12,11,21,54.68,1261847.676
12-Nov-06,12,11,22,54.08,1211664.716
12-Nov-06,12,11,23,53.32,1126314.109
12-Nov-06,12,11,24,52.44,1018857.528
13-Nov-06,13,11,1,50.68,931754.2536
13-Nov-06,13,11,2,50.28,870278.1573
13-Nov-06,13,11,3,49.64,856011.3071
13-Nov-06,13,11,4,49.16,884538.1745
13-Nov-06,13,11,5,48.8,953166.1333
13-Nov-06,13,11,6,47.84,1080936.349
13-Nov-06,13,11,7,47.6,1233852.35
13-Nov-06,13,11,8,50.16,1312542.576
13-Nov-06,13,11,9,56.52,1203059.459
13-Nov-06,13,11,10,61.44,1152351.947
13-Nov-06,13,11,11,65.76,1076161.998
13-Nov-06,13,11,12,68.76,1041091.816
13-Nov-06,13,11,13,70.36,1028083.809
13-Nov-06,13,11,14,71.52,1034851.619
13-Nov-06,13,11,15,71.92,1056883.571
13-Nov-06,13,11,16,71.36,1100298.639
13-Nov-06,13,11,17,68.92,1140740.21
13-Nov-06,13,11,18,63.04,1169799.511
13-Nov-06,13,11,19,59.96,1254694.429
13-Nov-06,13,11,20,58.56,1256581.632
