Date,Day of week,Month,Hour,Temperature,Load,,,
8/23/2005,23,8,13,90.24,2365575,,,
8/23/2005,23,8,14,90.48,2493923,,,
8/23/2005,23,8,15,90.2,2514370,,,
8/23/2005,23,8,16,89.4,2460962,,,
8/23/2005,23,8,17,87.72,2464299,,,
8/23/2005,23,8,18,86.48,2453367,,,
8/23/2005,23,8,19,84.24,2387926,,,
8/23/2005,23,8,20,82.2,2279680,,,
8/23/2005,23,8,21,80.4,2217442,,,
8/23/2005,23,8,22,79.56,2022355,,,
8/23/2005,23,8,23,79.2,1772549,,,
8/23/2005,23,8,24,78.56,1538400,,,
8/24/2005,24,8,1,78.08,1367783,,,
8/24/2005,24,8,2,77.32,1261106,,,
8/24/2005,24,8,3,76.88,1190219,,,
8/24/2005,24,8,4,76.64,1147624,,,
8/24/2005,24,8,5,76.52,1137003,,,
8/24/2005,24,8,6,76.24,1209825,,,
8/24/2005,24,8,7,75.92,1378809,,,
8/24/2005,24,8,8,77.24,1398677,,,
8/24/2005,24,8,9,80.72,1476162,,,
8/24/2005,24,8,10,84.36,1664023,,,
8/24/2005,24,8,11,86.96,1901112,,,
8/24/2005,24,8,12,88.12,2130668,,,
8/24/2005,24,8,13,89.8,2322559,,,
8/24/2005,24,8,14,90,2451806,,,
8/24/2005,24,8,15,89.76,2493883,,,
8/24/2005,24,8,16,88.12,2471878,,,
8/24/2005,24,8,17,87.44,2462506,,,
8/24/2005,24,8,18,87.32,2480313,,,
8/24/2005,24,8,19,86.52,2444350,,,
8/24/2005,24,8,20,84.52,2332894,,,
8/24/2005,24,8,21,83,2285101,,,
8/24/2005,24,8,22,82,2121181,,,
8/24/2005,24,8,23,81.04,1869471,,,
8/24/2005,24,8,24,80.6,1620107,,,
8/25/2005,25,8,1,80.28,1433246,,,
8/25/2005,25,8,2,79.56,1315123,,,
8/25/2005,25,8,3,79.4,1248427,,,
8/25/2005,25,8,4,79.24,1211273,,,
8/25/2005,25,8,5,79.08,1208367,,,
8/25/2005,25,8,6,78.72,1288843,,,
8/25/2005,25,8,7,78.32,1457362,,,
8/25/2005,25,8,8,79.48,1486649,,,
8/25/2005,25,8,9,82.08,1561438,,,
8/25/2005,25,8,10,84.84,1742297,,,
8/25/2005,25,8,11,86.76,1949278,,,
8/25/2005,25,8,12,87.8,2144785,,,
8/25/2005,25,8,13,87.88,2293822,,,
8/25/2005,25,8,14,87.96,2373990,,,
8/25/2005,25,8,15,87.48,2373464,,,
8/25/2005,25,8,16,87.96,2364158,,,
8/25/2005,25,8,17,86.84,2382676,,,
8/25/2005,25,8,18,85.36,2380447,,,
8/25/2005,25,8,19,84,2335438,,,
8/25/2005,25,8,20,82.16,2219534,,,
8/25/2005,25,8,21,81.04,2174710,,,
8/25/2005,25,8,22,80.64,2026075,,,
8/25/2005,25,8,23,80.12,1804784,,,
8/25/2005,25,8,24,79.8,1586767,,,
8/26/2005,26,8,1,78.88,1426329,,,
8/26/2005,26,8,2,78.72,1330655,,,
8/26/2005,26,8,3,78.8,1270879,,,
8/26/2005,26,8,4,78.56,1229607,,,
8/26/2005,26,8,5,78.32,1223826,,,
8/26/2005,26,8,6,78.2,1298574,,,
8/26/2005,26,8,7,77.96,1471280,,,
8/26/2005,26,8,8,78.8,1508128,,,
8/26/2005,26,8,9,81,1569534,,,
8/26/2005,26,8,10,82.4,1693654,,,
8/26/2005,26,8,11,84.56,1859173,,,
8/26/2005,26,8,12,85.56,1999057,,,
8/26/2005,26,8,13,86.16,2115560,,,
8/26/2005,26,8,14,87.8,2223992,,,
8/26/2005,26,8,15,87.64,2298120,,,
8/26/2005,26,8,16,87.36,2333561,,,
8/26/2005,26,8,17,86.36,2334065,,,
8/26/2005,26,8,18,85.2,2289953,,,
8/26/2005,26,8,19,82.16,2137160,,,
8/26/2005,26,8,20,81.08,1984802,,,
8/26/2005,26,8,21,80.08,1941549,,,
8/26/2005,26,8,22,79.84,1822434,,,
8/26/2005,26,8,23,79.48,1669877,,,
8/26/2005,26,8,24,78.92,1502111,,,
8/27/2005,27,8,1,78.32,1350747,,,
8/27/2005,27,8,2,77.88,1245183,,,
8/27/2005,27,8,3,77.92,1182675,,,
8/27/2005,27,8,4,77.72,1146076,,,
8/27/2005,27,8,5,77.48,1134505,,,
8/27/2005,27,8,6,77.44,1157013,,,
8/27/2005,27,8,7,77.04,1210260,,,
8/27/2005,27,8,8,77.72,1292134,,,
8/27/2005,27,8,9,80.12,1489786,,,
8/27/2005,27,8,10,82.64,1730908,,,
8/27/2005,27,8,11,85,1948125,,,
8/27/2005,27,8,12,86.96,2119920,,,
8/27/2005,27,8,13,87.72,2266679,,,
8/27/2005,27,8,14,88.76,2350807,,,
8/27/2005,27,8,15,87.72,2395627,,,
8/27/2005,27,8,16,87.32,2444003,,,
8/27/2005,27,8,17,86.84,2442352,,,
8/27/2005,27,8,18,85.68,2362990,,,
8/27/2005,27,8,19,84,2220887,,,
8/27/2005,27,8,20,82.68,2094106,,,
8/27/2005,27,8,21,81.68,2044480,,,
8/27/2005,27,8,22,81.04,1918644,,,
8/27/2005,27,8,23,80.84,1752832,,,
8/27/2005,27,8,24,80.56,1586126,,,
8/28/2005,28,8,1,79.92,1433265,,,
8/28/2005,28,8,2,79.64,1332534,,,
8/28/2005,28,8,3,79.4,1264089,,,
8/28/2005,28,8,4,79.12,1220257,,,
8/28/2005,28,8,5,78.68,1195031,,,
8/28/2005,28,8,6,78.56,1197400,,,
8/28/2005,28,8,7,78.56,1233225,,,
8/28/2005,28,8,8,79.56,1314624,,,
8/28/2005,28,8,9,81.8,1541073,,,
8/28/2005,28,8,10,84.12,1796473,,,
8/28/2005,28,8,11,85.8,2018823,,,
8/28/2005,28,8,12,87.64,2223522,,,
8/28/2005,28,8,13,88.32,2402359,,,
8/28/2005,28,8,14,89.8,2522212,,,
8/28/2005,28,8,15,88.96,2573756,,,
8/28/2005,28,8,16,86.8,2519599,,,
8/28/2005,28,8,17,85.76,2425489,,,
8/28/2005,28,8,18,84.4,2277492,,,
8/28/2005,28,8,19,82.44,2140996,,,
8/28/2005,28,8,20,81.32,2044043,,,
8/28/2005,28,8,21,80.12,2016411,,,
8/28/2005,28,8,22,79.84,1879956,,,
8/28/2005,28,8,23,79.68,1681509,,,
8/28/2005,28,8,24,79.44,1478270,,,
8/29/2005,29,8,1,79.16,1327643,,,
8/29/2005,29,8,2,79.24,1241738,,,
8/29/2005,29,8,3,79.28,1196488,,,
8/29/2005,29,8,4,79.6,1178983,,,
8/29/2005,29,8,5,79.32,1188676,,,
8/29/2005,29,8,6,79.36,1281406,,,
8/29/2005,29,8,7,79.32,1461815,,,
8/29/2005,29,8,8,80.2,1498546,,,
8/29/2005,29,8,9,82.2,1564593,,,
8/29/2005,29,8,10,84.88,1728849,,,
8/29/2005,29,8,11,87.48,1940101,,,
8/29/2005,29,8,12,88.96,2135149,,,
8/29/2005,29,8,13,89.72,2284667,,,
8/29/2005,29,8,14,90.2,2387004,,,
8/29/2005,29,8,15,89.16,2450511,,,
8/29/2005,29,8,16,88,2465961,,,
8/29/2005,29,8,17,87.76,2460336,,,
8/29/2005,29,8,18,86.28,2432011,,,
8/29/2005,29,8,19,84.6,2378557,,,
8/29/2005,29,8,20,83.24,2292653,,,
8/29/2005,29,8,21,82.12,2271901,,,
8/29/2005,29,8,22,81.68,2094317,,,
8/29/2005,29,8,23,81.56,1850640,,,
8/29/2005,29,8,24,81.12,1619801,,,
8/30/2005,30,8,1,80.84,1452785,,,
8/30/2005,30,8,2,80.56,1353762,,,
8/30/2005,30,8,3,80.2,1295435,,,
8/30/2005,30,8,4,80.12,1260501,,,
8/30/2005,30,8,5,80.04,1260909,,,
8/30/2005,30,8,6,79.84,1345257,,,
8/30/2005,30,8,7,79.72,1522273,,,
8/30/2005,30,8,8,80.2,1553784,,,
8/30/2005,30,8,9,81.88,1597067,,,
8/30/2005,30,8,10,84.48,1747498,,,
8/30/2005,30,8,11,86.84,1934710,,,
8/30/2005,30,8,12,88.48,2109881,,,
8/30/2005,30,8,13,88.96,2236934,,,
8/30/2005,30,8,14,88.24,2296228,,,
8/30/2005,30,8,15,89.32,2337556,,,
8/30/2005,30,8,16,88.96,2402332,,,
8/30/2005,30,8,17,88.2,2385899,,,
8/30/2005,30,8,18,87.24,2433397,,,
8/30/2005,30,8,19,84.88,2349464,,,
8/30/2005,30,8,20,83.2,2224066,,,
8/30/2005,30,8,21,82.12,2241687,,,
8/30/2005,30,8,22,81.2,2063435,,,
8/30/2005,30,8,23,80.76,1814955,,,
8/30/2005,30,8,24,80.28,1583780,,,
8/31/2005,31,8,1,79.84,1408767,,,
8/31/2005,31,8,2,79.24,1298838,,,
8/31/2005,31,8,3,78.88,1234319,,,
8/31/2005,31,8,4,78.56,1200414,,,
8/31/2005,31,8,5,78.36,1196614,,,
8/31/2005,31,8,6,78.2,1274948,,,
8/31/2005,31,8,7,77.88,1449005,,,
8/31/2005,31,8,8,78.92,1477998,,,
8/31/2005,31,8,9,81,1517761,,,
8/31/2005,31,8,10,83.56,1663240,,,
8/31/2005,31,8,11,85.68,1838044,,,
8/31/2005,31,8,12,87.52,1974789,,,
8/31/2005,31,8,13,87,2037066,,,
8/31/2005,31,8,14,85.88,2039970,,,
8/31/2005,31,8,15,85.52,2015100,,,
8/31/2005,31,8,16,84.48,2012232,,,
8/31/2005,31,8,17,84.16,1964801,,,
8/31/2005,31,8,18,83.84,2024555,,,
8/31/2005,31,8,19,83.16,2026806,,,
8/31/2005,31,8,20,81.72,1971529,,,
8/31/2005,31,8,21,80.8,2044982,,,
8/31/2005,31,8,22,80,1927148,,,
8/31/2005,31,8,23,79.72,1711312,,,
8/31/2005,31,8,24,79,1492355,,,
9/1/2005,1,9,1,78.52,1323008,,,
9/1/2005,1,9,2,78.2,1235292,,,
9/1/2005,1,9,3,77.8,1173250,,,
9/1/2005,1,9,4,77.4,1142465,,,
9/1/2005,1,9,5,77.2,1138865,,,
9/1/2005,1,9,6,76.92,1229233,,,
9/1/2005,1,9,7,76.48,1408027,,,
9/1/2005,1,9,8,77.52,1438089,,,
9/1/2005,1,9,9,79.68,1472172,,,
9/1/2005,1,9,10,82,1589760,,,
9/1/2005,1,9,11,84.08,1712160,,,
9/1/2005,1,9,12,85.52,1857203,,,
9/1/2005,1,9,13,86.48,1982300,,,
9/1/2005,1,9,14,87.04,2087366,,,
9/1/2005,1,9,15,87.56,2157679,,,
9/1/2005,1,9,16,88.2,2148624,,,
9/1/2005,1,9,17,87.56,2202586,,,
9/1/2005,1,9,18,87.28,2204515,,,
9/1/2005,1,9,19,86.24,2185206,,,
9/1/2005,1,9,20,83.68,2216070,,,
9/1/2005,1,9,21,81.88,2198202,,,
9/1/2005,1,9,22,81.04,2038505,,,
9/1/2005,1,9,23,80.08,1803332,,,
9/1/2005,1,9,24,79.64,1573080,,,
9/2/2005,2,9,1,78.68,1384366,,,
9/2/2005,2,9,2,78.08,1272558,,,
9/2/2005,2,9,3,77.4,1203995,,,
9/2/2005,2,9,4,77.16,1155303,,,
9/2/2005,2,9,5,76.72,1143638,,,
9/2/2005,2,9,6,76,1211347,,,
9/2/2005,2,9,7,75.4,1380168,,,
9/2/2005,2,9,8,76.28,1404882,,,
9/2/2005,2,9,9,79.72,1454126,,,
9/2/2005,2,9,10,83.2,1607957,,,
9/2/2005,2,9,11,86.12,1820408,,,
9/2/2005,2,9,12,88.32,2040393,,,
9/2/2005,2,9,13,89.16,2242307,,,
9/2/2005,2,9,14,88.92,2345133,,,
9/2/2005,2,9,15,87.92,2285155,,,
9/2/2005,2,9,16,87.04,2231651,,,
9/2/2005,2,9,17,86.2,2246618,,,
9/2/2005,2,9,18,85.08,2192540,,,
9/2/2005,2,9,19,83.4,2099119,,,
9/2/2005,2,9,20,81.36,1991924,,,
9/2/2005,2,9,21,80.08,1947166,,,
9/2/2005,2,9,22,79.16,1814238,,,
9/2/2005,2,9,23,78.44,1646895,,,
9/2/2005,2,9,24,78.16,1467949,,,
9/3/2005,3,9,1,77.2,1305054,,,
9/3/2005,3,9,2,76.88,1191751,,,
9/3/2005,3,9,3,75.68,1110103,,,
9/3/2005,3,9,4,74.96,1060291,,,
9/3/2005,3,9,5,74.6,1029478,,,
9/3/2005,3,9,6,73.96,1032429,,,
9/3/2005,3,9,7,73.84,1070451,,,
9/3/2005,3,9,8,74.48,1126031,,,
9/3/2005,3,9,9,77.68,1301185,,,
9/3/2005,3,9,10,82.16,1541081,,,
9/3/2005,3,9,11,85.16,1779860,,,
9/3/2005,3,9,12,87.28,2007963,,,
9/3/2005,3,9,13,88,2167706,,,
9/3/2005,3,9,14,88.68,2275180,,,
9/3/2005,3,9,15,89.28,2326307,,,
9/3/2005,3,9,16,88.76,2348070,,,
9/3/2005,3,9,17,87.6,2347591,,,
9/3/2005,3,9,18,86.96,2307437,,,
9/3/2005,3,9,19,84.48,2213319,,,
9/3/2005,3,9,20,81.64,2073337,,,
9/3/2005,3,9,21,79.8,2005959,,,
9/3/2005,3,9,22,79.08,1847068,,,
9/3/2005,3,9,23,78.4,1660421,,,
9/3/2005,3,9,24,77.72,1475951,,,
9/4/2005,4,9,1,77.2,1306768,,,
9/4/2005,4,9,2,76.4,1188419,,,
9/4/2005,4,9,3,75.84,1104597,,,
9/4/2005,4,9,4,75.52,1059597,,,
9/4/2005,4,9,5,74.96,1031094,,,
9/4/2005,4,9,6,74.64,1029593,,,
9/4/2005,4,9,7,74.24,1061117,,,
9/4/2005,4,9,8,74.68,1119006,,,
9/4/2005,4,9,9,77.48,1301714,,,
9/4/2005,4,9,10,82.2,1540289,,,
9/4/2005,4,9,11,84.6,1767013,,,
9/4/2005,4,9,12,86.72,1977755,,,
9/4/2005,4,9,13,87.88,2140145,,,
9/4/2005,4,9,14,88.44,2252822,,,
9/4/2005,4,9,15,89,2318016,,,
9/4/2005,4,9,16,88.32,2345876,,,
9/4/2005,4,9,17,88.44,2356208,,,
9/4/2005,4,9,18,86.48,2326342,,,
9/4/2005,4,9,19,84.52,2219901,,,
9/4/2005,4,9,20,82.2,2073014,,,
9/4/2005,4,9,21,80.16,2008948,,,
9/4/2005,4,9,22,78.84,1845206,,,
9/4/2005,4,9,23,77.96,1648856,,,
9/4/2005,4,9,24,76.92,1465779,,,
9/5/2005,5,9,1,76.6,1301845,,,
9/5/2005,5,9,2,76.32,1183502,,,
9/5/2005,5,9,3,76.32,1104632,,,
9/5/2005,5,9,4,75.88,1054948,,,
9/5/2005,5,9,5,75.28,1030436,,,
9/5/2005,5,9,6,74.72,1042007,,,
9/5/2005,5,9,7,74.56,1081433,,,
9/5/2005,5,9,8,74.84,1128720,,,
9/5/2005,5,9,9,76.76,1272083,,,
9/5/2005,5,9,10,79.16,1507404,,,
9/5/2005,5,9,11,82,1752201,,,
9/5/2005,5,9,12,83.96,1945986,,,
9/5/2005,5,9,13,85.36,2061576,,,
9/5/2005,5,9,14,84.84,2112333,,,
9/5/2005,5,9,15,85.12,2142378,,,
9/5/2005,5,9,16,83.88,2146590,,,
9/5/2005,5,9,17,83.6,2163302,,,
9/5/2005,5,9,18,82.6,2172524,,,
9/5/2005,5,9,19,81.4,2102453,,,
9/5/2005,5,9,20,79.4,1992231,,,
9/5/2005,5,9,21,77.88,1961597,,,
9/5/2005,5,9,22,76.88,1790286,,,
9/5/2005,5,9,23,76.76,1576767,,,
9/5/2005,5,9,24,76.24,1360649,,,
9/6/2005,6,9,1,75.68,1199625,,,
9/6/2005,6,9,2,74.96,1101992,,,
9/6/2005,6,9,3,74.56,1041929,,,
9/6/2005,6,9,4,74.36,1010186,,,
9/6/2005,6,9,5,74.12,1014324,,,
9/6/2005,6,9,6,74.08,1099640,,,
9/6/2005,6,9,7,73.96,1268373,,,
9/6/2005,6,9,8,74.64,1293714,,,
9/6/2005,6,9,9,76.48,1318962,,,
9/6/2005,6,9,10,79.56,1449578,,,
9/6/2005,6,9,11,82.04,1622077,,,
9/6/2005,6,9,12,83.52,1780295,,,
9/6/2005,6,9,13,84.44,1915506,,,
9/6/2005,6,9,14,84.08,2014329,,,
9/6/2005,6,9,15,84.12,2059227,,,
9/6/2005,6,9,16,83.32,2046273,,,
9/6/2005,6,9,17,83.08,2026052,,,
9/6/2005,6,9,18,82.04,2030888,,,
9/6/2005,6,9,19,80.24,1985674,,,
9/6/2005,6,9,20,78.76,1927826,,,
9/6/2005,6,9,21,77.76,1915905,,,
9/6/2005,6,9,22,77.36,1769116,,,
9/6/2005,6,9,23,76.6,1564356,,,
9/6/2005,6,9,24,76.36,1362304,,,
9/7/2005,7,9,1,76.2,1214227,,,
9/7/2005,7,9,2,76.04,1128026,,,
9/7/2005,7,9,3,75.64,1074321,,,
9/7/2005,7,9,4,75.64,1049598,,,
9/7/2005,7,9,5,75.04,1053705,,,
9/7/2005,7,9,6,74.8,1139375,,,
9/7/2005,7,9,7,74.56,1316220,,,
9/7/2005,7,9,8,74.68,1352345,,,
9/7/2005,7,9,9,75.88,1351928,,,
9/7/2005,7,9,10,78,1410381,,,
9/7/2005,7,9,11,79.96,1512991,,,
9/7/2005,7,9,12,81.68,1653401,,,
9/7/2005,7,9,13,83.12,1771777,,,
9/7/2005,7,9,14,84.04,1845717,,,
9/7/2005,7,9,15,83.76,1902642,,,
9/7/2005,7,9,16,83.16,1944765,,,
9/7/2005,7,9,17,82.36,1978331,,,
9/7/2005,7,9,18,82.08,2002119,,,
9/7/2005,7,9,19,81,1980538,,,
9/7/2005,7,9,20,79.8,1936252,,,
9/7/2005,7,9,21,78.84,1943530,,,
9/7/2005,7,9,22,78.64,1809437,,,
9/7/2005,7,9,23,78.24,1606369,,,
9/7/2005,7,9,24,78.08,1399699,,,
9/8/2005,8,9,1,77.24,1247133,,,
9/8/2005,8,9,2,77,1155508,,,
9/8/2005,8,9,3,76.88,1101498,,,
9/8/2005,8,9,4,76.44,1071723,,,
9/8/2005,8,9,5,76.16,1075213,,,
9/8/2005,8,9,6,76.04,1158504,,,
9/8/2005,8,9,7,75.56,1337469,,,
9/8/2005,8,9,8,75.64,1374234,,,
9/8/2005,8,9,9,77.08,1365783,,,
9/8/2005,8,9,10,79.24,1436315,,,
9/8/2005,8,9,11,81.24,1556966,,,
9/8/2005,8,9,12,82.68,1685759,,,
9/8/2005,8,9,13,83.52,1796930,,,
9/8/2005,8,9,14,83.92,1873115,,,
9/8/2005,8,9,15,84.08,1931165,,,
9/8/2005,8,9,16,84.48,1980188,,,
9/8/2005,8,9,17,84.48,2034189,,,
9/8/2005,8,9,18,83.52,2054571,,,
9/8/2005,8,9,19,82.12,2017796,,,
9/8/2005,8,9,20,80.56,1974509,,,
9/8/2005,8,9,21,79.24,1976297,,,
9/8/2005,8,9,22,78.56,1830215,,,
9/8/2005,8,9,23,77.92,1611160,,,
9/8/2005,8,9,24,77.16,1391001,,,
9/9/2005,9,9,1,76.68,1221734,,,
9/9/2005,9,9,2,76.12,1120806,,,
9/9/2005,9,9,3,75.4,1060684,,,
9/9/2005,9,9,4,74.56,1026597,,,
9/9/2005,9,9,5,74.2,1021202,,,
9/9/2005,9,9,6,73.88,1101134,,,
9/9/2005,9,9,7,73.48,1268076,,,
9/9/2005,9,9,8,73.88,1307914,,,
9/9/2005,9,9,9,75.84,1308176,,,
9/9/2005,9,9,10,78.68,1398648,,,
9/9/2005,9,9,11,81.4,1542884,,,
9/9/2005,9,9,12,83.36,1710148,,,
9/9/2005,9,9,13,84.6,1865451,,,
9/9/2005,9,9,14,85.64,1982531,,,
9/9/2005,9,9,15,85.88,2078458,,,
9/9/2005,9,9,16,86.76,2175289,,,
9/9/2005,9,9,17,85.84,2241911,,,
9/9/2005,9,9,18,85.24,2259726,,,
9/9/2005,9,9,19,83.72,2172433,,,
9/9/2005,9,9,20,80.88,2021109,,,
9/9/2005,9,9,21,78.68,1962701,,,
9/9/2005,9,9,22,77.08,1792820,,,
9/9/2005,9,9,23,76.4,1599153,,,
9/9/2005,9,9,24,74.56,1393370,,,
9/10/2005,10,9,1,73.64,1212960,,,
9/10/2005,10,9,2,72.28,1082344,,,
9/10/2005,10,9,3,71.8,997348,,,
9/10/2005,10,9,4,71.04,945166,,,
9/10/2005,10,9,5,70.68,913421,,,
9/10/2005,10,9,6,70.04,923462,,,
9/10/2005,10,9,7,69.72,961762,,,
9/10/2005,10,9,8,70.64,1016199,,,
9/10/2005,10,9,9,74.76,1179126,,,
9/10/2005,10,9,10,79.24,1382287,,,
9/10/2005,10,9,11,82.6,1598525,,,
9/10/2005,10,9,12,84.8,1804655,,,
9/10/2005,10,9,13,86.28,1994949,,,
9/10/2005,10,9,14,87.36,2165988,,,
9/10/2005,10,9,15,88.12,2296685,,,
9/10/2005,10,9,16,88.68,2370682,,,
9/10/2005,10,9,17,88.08,2376935,,,
9/10/2005,10,9,18,87.08,2362212,,,
9/10/2005,10,9,19,84.96,2265408,,,
9/10/2005,10,9,20,81.52,2090884,,,
9/10/2005,10,9,21,78.32,2001174,,,
9/10/2005,10,9,22,77.08,1824225,,,
9/10/2005,10,9,23,75.88,1628396,,,
9/10/2005,10,9,24,74.64,1428026,,,
9/11/2005,11,9,1,73.36,1242895,,,
9/11/2005,11,9,2,72.32,1107640,,,
9/11/2005,11,9,3,71.32,1017209,,,
9/11/2005,11,9,4,70.6,959831,,,
9/11/2005,11,9,5,70.2,920886,,,
9/11/2005,11,9,6,69.4,911567,,,
9/11/2005,11,9,7,69.24,945072,,,
9/11/2005,11,9,8,69.88,999025,,,
9/11/2005,11,9,9,74.52,1176077,,,
9/11/2005,11,9,10,79.12,1393012,,,
9/11/2005,11,9,11,82.64,1590354,,,
9/11/2005,11,9,12,85.04,1788650,,,
9/11/2005,11,9,13,86.84,1987799,,,
9/11/2005,11,9,14,88.04,2151001,,,
9/11/2005,11,9,15,88.2,2267990,,,
9/11/2005,11,9,16,88.56,2339248,,,
9/11/2005,11,9,17,88.24,2357785,,,
9/11/2005,11,9,18,87.04,2346858,,,
9/11/2005,11,9,19,84.64,2265435,,,
9/11/2005,11,9,20,80.88,2110171,,,
9/11/2005,11,9,21,78.72,2057057,,,
9/11/2005,11,9,22,77.12,1840269,,,
9/11/2005,11,9,23,76.24,1591197,,,
9/11/2005,11,9,24,75.28,1355074,,,
9/12/2005,12,9,1,74.44,1168839,,,
9/12/2005,12,9,2,73.48,1057643,,,
9/12/2005,12,9,3,73.16,983419,,,
9/12/2005,12,9,4,72.72,947779,,,
9/12/2005,12,9,5,71.96,944239,,,
9/12/2005,12,9,6,71.68,1027836,,,
9/12/2005,12,9,7,71.32,1196034,,,
9/12/2005,12,9,8,71.8,1224680,,,
9/12/2005,12,9,9,75.4,1260754,,,
9/12/2005,12,9,10,80.08,1391605,,,
9/12/2005,12,9,11,82.64,1575571,,,
9/12/2005,12,9,12,84.92,1784267,,,
9/12/2005,12,9,13,86.92,1990883,,,
9/12/2005,12,9,14,88.36,2174502,,,
9/12/2005,12,9,15,88.88,2294404,,,
9/12/2005,12,9,16,89.24,2294066,,,
9/12/2005,12,9,17,88.84,2327581,,,
9/12/2005,12,9,18,87.6,2331626,,,
9/12/2005,12,9,19,85.64,2347351,,,
9/12/2005,12,9,20,81.8,2249882,,,
9/12/2005,12,9,21,79.72,2181980,,,
9/12/2005,12,9,22,77.96,1950020,,,
9/12/2005,12,9,23,76.84,1675844,,,
9/12/2005,12,9,24,75.8,1419407,,,
9/13/2005,13,9,1,74.88,1227934,,,
9/13/2005,13,9,2,73.76,1115519,,,
9/13/2005,13,9,3,73,1037660,,,
9/13/2005,13,9,4,72.12,999318,,,
9/13/2005,13,9,5,71.8,989192,,,
9/13/2005,13,9,6,71.12,1064572,,,
9/13/2005,13,9,7,70.64,1239462,,,
9/13/2005,13,9,8,71.24,1254576,,,
9/13/2005,13,9,9,75.72,1278627,,,
9/13/2005,13,9,10,80.36,1405486,,,
9/13/2005,13,9,11,84.16,1583886,,,
9/13/2005,13,9,12,86.68,1769616,,,
9/13/2005,13,9,13,88.56,1961085,,,
9/13/2005,13,9,14,89.88,2118028,,,
9/13/2005,13,9,15,90.72,2242657,,,
9/13/2005,13,9,16,90.72,2340129,,,
9/13/2005,13,9,17,90.16,2304025,,,
9/13/2005,13,9,18,88.68,2294622,,,
9/13/2005,13,9,19,85.76,2308858,,,
9/13/2005,13,9,20,81.28,2174473,,,
9/13/2005,13,9,21,78.76,2104885,,,
9/13/2005,13,9,22,77.12,1877653,,,
9/13/2005,13,9,23,76.08,1619987,,,
9/13/2005,13,9,24,75.04,1377340,,,
9/14/2005,14,9,1,74.24,1198341,,,
9/14/2005,14,9,2,73.72,1096983,,,
9/14/2005,14,9,3,73.28,1037248,,,
9/14/2005,14,9,4,72.76,1010019,,,
9/14/2005,14,9,5,72.56,1011778,,,
9/14/2005,14,9,6,72.28,1096189,,,
9/14/2005,14,9,7,71.52,1276600,,,
9/14/2005,14,9,8,72.32,1299981,,,
9/14/2005,14,9,9,76.08,1311412,,,
9/14/2005,14,9,10,80.68,1434795,,,
9/14/2005,14,9,11,83.96,1615188,,,
9/14/2005,14,9,12,86.88,1823308,,,
9/14/2005,14,9,13,88.84,2004818,,,
9/14/2005,14,9,14,89.48,2164561,,,
9/14/2005,14,9,15,90.12,2275929,,,
9/14/2005,14,9,16,90.16,2360273,,,
9/14/2005,14,9,17,89.6,2316636,,,
9/14/2005,14,9,18,88.4,2306889,,,
9/14/2005,14,9,19,85.4,2317232,,,
9/14/2005,14,9,20,81.24,2188569,,,
9/14/2005,14,9,21,78.72,2110430,,,
9/14/2005,14,9,22,77.08,1892201,,,
9/14/2005,14,9,23,75.84,1627801,,,
9/14/2005,14,9,24,74.88,1377668,,,
9/15/2005,15,9,1,73.76,1192156,,,
9/15/2005,15,9,2,72.88,1084235,,,
9/15/2005,15,9,3,72.2,1015796,,,
9/15/2005,15,9,4,71.32,974743,,,
9/15/2005,15,9,5,70.92,969977,,,
9/15/2005,15,9,6,70.68,1042578,,,
9/15/2005,15,9,7,70.24,1222071,,,
9/15/2005,15,9,8,70.96,1248365,,,
9/15/2005,15,9,9,75,1260689,,,
9/15/2005,15,9,10,80.88,1389478,,,
9/15/2005,15,9,11,84.2,1585307,,,
9/15/2005,15,9,12,87.48,1807878,,,
9/15/2005,15,9,13,88.92,2020742,,,
9/15/2005,15,9,14,89.68,2191920,,,
9/15/2005,15,9,15,90.48,2318345,,,
9/15/2005,15,9,16,90.72,2321402,,,
9/15/2005,15,9,17,89.88,2341478,,,
9/15/2005,15,9,18,88.52,2321869,,,
9/15/2005,15,9,19,86.2,2333933,,,
9/15/2005,15,9,20,81.8,2239573,,,
9/15/2005,15,9,21,79.4,2154920,,,
9/15/2005,15,9,22,77.76,1945694,,,
9/15/2005,15,9,23,77.08,1672841,,,
9/15/2005,15,9,24,75.96,1415297,,,
9/16/2005,16,9,1,74.6,1228407,,,
9/16/2005,16,9,2,73.84,1110693,,,
9/16/2005,16,9,3,73.04,1036010,,,
9/16/2005,16,9,4,72.12,993201,,,
9/16/2005,16,9,5,71.48,982378,,,
9/16/2005,16,9,6,71.24,1058699,,,
9/16/2005,16,9,7,70.68,1224701,,,
9/16/2005,16,9,8,71.48,1254436,,,
9/16/2005,16,9,9,75.52,1271067,,,
9/16/2005,16,9,10,81.2,1409819,,,
9/16/2005,16,9,11,84.68,1622909,,,
9/16/2005,16,9,12,87.56,1863488,,,
9/16/2005,16,9,13,89.12,2083589,,,
9/16/2005,16,9,14,89.84,2248591,,,
9/16/2005,16,9,15,90.68,2363365,,,
9/16/2005,16,9,16,91.2,2354881,,,
9/16/2005,16,9,17,90.52,2373994,,,
9/16/2005,16,9,18,89.28,2359935,,,
9/16/2005,16,9,19,86.48,2362934,,,
9/16/2005,16,9,20,83.04,2228325,,,
